Emp_ID;MMM.YY;Age;Salary;LastWorkingDate;Designation;Total.Business.Value;Quarterly.Rating;Gender;City;Education_Level;Dateofjoining;Joining.Designation
2371;01.07.2017;43;35133,00 USD;10.07.2017;2;0;1;Female;C29;Bachelor's;28.01.2013;1
2372;01.05.2017;35;67219,00 USD;;3;0;1;Male;C24;Master;23.05.2017;3
2372;01.06.2017;35;67219,00 USD;;3;0;1;Male;C24;Master;23.05.2017;3
2372;01.07.2017;35;67219,00 USD;;3;0;1;Male;C24;Master;23.05.2017;3
2372;01.08.2017;35;67219,00 USD;;3;172480;1;Male;C24;Master;23.05.2017;3
2372;01.09.2017;35;67219,00 USD;;3;0;1;Male;C24;Master;23.05.2017;3
2372;01.10.2017;35;67219,00 USD;20.10.2017;3;0;1;Male;C24;Master;23.05.2017;3
2373;01.01.2016;33;54214,00 USD;;2;988670;1;Female;C20;Bachelor;04.12.2015;2
2373;01.02.2016;33;54214,00 USD;;2;0;1;Female;C20;Bachelor;04.12.2015;2
2373;01.03.2016;33;54214,00 USD;;2;114560;1;Female;C20;Bachelor;04.12.2015;2
2373;01.04.2016;33;54214,00 USD;;2;0;1;Female;C20;Bachelor;04.12.2015;2
2373;01.05.2016;33;54214,00 USD;30.04.2016;2;0;1;Female;C20;Bachelor;04.12.2015;2
2375;01.01.2016;41;15189,00 USD;06.01.2016;1;0;1;Male;C3;Bachelor;22.05.2015;1
2377;01.01.2016;33;21346,00 USD;;1;220290;1;Female;C7;Master;29.04.2013;1
2377;01.02.2016;34;21346,00 USD;;1;107900;1;Female;C7;Master;29.04.2013;1
2377;01.03.2016;34;21346,00 USD;17.03.2016;1;0;1;Female;C7;Master;29.04.2013;1
2378;01.09.2017;30;83916,00 USD;;3;0;1;Female;C14;Bachelor;04.09.2017;3
2378;01.10.2017;30;83916,00 USD;;3;0;1;Female;C14;Bachelor;04.09.2017;3
2378;01.11.2017;30;83916,00 USD;;3;0;1;Female;C14;Bachelor;04.09.2017;3
2378;01.12.2017;30;83916,00 USD;;3;0;1;Female;C14;Bachelor;04.09.2017;3
2379;01.04.2017;28;55546,00 USD;;3;0;2;Male;C15;Master;24.04.2017;3
2379;01.05.2017;28;55546,00 USD;;3;0;2;Male;C15;Master;24.04.2017;3
2379;01.06.2017;28;55546,00 USD;;3;625330;2;Male;C15;Master;24.04.2017;3
2379;01.07.2017;28;55546,00 USD;;3;2362070;4;Male;C15;Master;24.04.2017;3
2379;01.08.2017;28;55546,00 USD;;3;1347890;4;Male;C15;Master;24.04.2017;3
2379;01.09.2017;28;55546,00 USD;;3;482500;4;Male;C15;Master;24.04.2017;3
2379;01.10.2017;28;55546,00 USD;;3;0;1;Male;C15;Master;24.04.2017;3
2379;01.11.2017;28;55546,00 USD;;3;0;1;Male;C15;Master;24.04.2017;3
2379;01.12.2017;28;55546,00 USD;11.12.2017;3;0;1;Male;C15;Master;24.04.2017;3
2380;01.01.2016;26;136960,00 USD;;5;880130;2;Female;C6;Bachelor's;28.11.2014;1
2380;01.02.2016;27;136960,00 USD;;5;2250000;2;Female;C6;Bachelor's;28.11.2014;1
2380;01.03.2016;27;136960,00 USD;;5;500000;2;Female;C6;Bachelor's;28.11.2014;1
2380;01.04.2016;27;136960,00 USD;22.04.2016;5;0;1;Female;C6;Bachelor's;28.11.2014;1
2381;01.01.2016;46;77114,00 USD;;2;2544090;4;Male;C19;Bachelor;25.12.2014;1
2381;01.02.2016;46;77114,00 USD;;2;2702100;4;Male;C19;Bachelor;25.12.2014;1
2381;01.03.2016;46;77114,00 USD;;2;6339140;4;Male;C19;Bachelor;25.12.2014;1
2381;01.04.2016;46;77114,00 USD;;2;711690;3;Male;C19;Bachelor;25.12.2014;1
2381;01.05.2016;46;77114,00 USD;;2;412160;3;Male;C19;Bachelor;25.12.2014;1
2381;01.06.2016;46;77114,00 USD;;2;239750;3;Male;C19;Bachelor;25.12.2014;1
2381;01.07.2016;46;77114,00 USD;;2;714790;4;Male;C19;Bachelor;25.12.2014;1
2381;01.08.2016;47;77114,00 USD;;2;1196000;4;Male;C19;Bachelor;25.12.2014;1
2381;01.09.2016;47;77114,00 USD;;2;792970;4;Male;C19;Bachelor;25.12.2014;1
2381;01.10.2016;47;77114,00 USD;;2;665980;4;Male;C19;Bachelor;25.12.2014;1
2381;01.11.2016;47;77114,00 USD;;2;1535350;4;Male;C19;Bachelor;25.12.2014;1
2381;01.12.2016;47;77114,00 USD;;2;923340;4;Male;C19;Bachelor;25.12.2014;1
2381;01.01.2017;47;77114,00 USD;;2;874780;4;Male;C19;Bachelor;25.12.2014;1
2381;01.02.2017;47;77114,00 USD;;2;1066340;4;Male;C19;Bachelor;25.12.2014;1
2381;01.03.2017;47;77114,00 USD;;2;3522700;4;Male;C19;Bachelor;25.12.2014;1
2381;01.04.2017;47;77114,00 USD;;2;685540;3;Male;C19;Bachelor;25.12.2014;1
2381;01.05.2017;47;77114,00 USD;;2;425660;3;Male;C19;Bachelor;25.12.2014;1
2381;01.06.2017;47;77114,00 USD;;2;548730;3;Male;C19;Bachelor;25.12.2014;1
2381;01.07.2017;47;77114,00 USD;;2;704610;2;Male;C19;Bachelor;25.12.2014;1
2381;01.08.2017;48;77114,00 USD;;2;468910;2;Male;C19;Bachelor;25.12.2014;1
2381;01.09.2017;48;77114,00 USD;;2;455120;2;Male;C19;Bachelor;25.12.2014;1
2381;01.10.2017;48;77114,00 USD;;2;605080;2;Male;C19;Bachelor;25.12.2014;1
2381;01.11.2017;48;77114,00 USD;;2;156150;2;Male;C19;Bachelor;25.12.2014;1
2381;01.12.2017;48;77114,00 USD;;2;305340;2;Male;C19;Bachelor;25.12.2014;1
2382;01.11.2016;40;77785,00 USD;;4;0;1;Female;C10;MASTER;18.11.2016;4
2382;01.12.2016;40;77785,00 USD;;4;0;1;Female;C10;MASTER;18.11.2016;4
2382;01.01.2017;40;77785,00 USD;;4;0;2;Female;C10;MASTER;18.11.2016;4
2382;01.02.2017;40;77785,00 USD;;4;5250000;2;Female;C10;MASTER;18.11.2016;4
2382;01.03.2017;40;77785,00 USD;;4;612940;2;Female;C10;MASTER;18.11.2016;4
2382;01.04.2017;40;77785,00 USD;;4;700920;2;Female;C10;MASTER;18.11.2016;4
2382;01.05.2017;40;77785,00 USD;;4;2050010;2;Female;C10;MASTER;18.11.2016;4
2382;01.06.2017;40;77785,00 USD;;4;553220;2;Female;C10;MASTER;18.11.2016;4
2382;01.07.2017;40;77785,00 USD;;4;863190;2;Female;C10;MASTER;18.11.2016;4
2382;01.08.2017;41;77785,00 USD;;4;1275960;2;Female;C10;MASTER;18.11.2016;4
2382;01.09.2017;41;77785,00 USD;;4;1597400;2;Female;C10;MASTER;18.11.2016;4
2382;01.10.2017;41;77785,00 USD;;4;1003400;2;Female;C10;MASTER;18.11.2016;4
2382;01.11.2017;41;77785,00 USD;;4;852000;2;Female;C10;MASTER;18.11.2016;4
2382;01.12.2017;41;77785,00 USD;;4;780000;2;Female;C10;MASTER;18.11.2016;4
2384;01.01.2016;36;43764,00 USD;;1;101540;2;Female;C25;Master;20.08.2015;1
2384;01.02.2016;36;43764,00 USD;;1;250000;2;Female;C25;Master;20.08.2015;1
2384;01.03.2016;36;43764,00 USD;;1;466140;2;Female;C25;Master;20.08.2015;1
2384;01.04.2016;36;43764,00 USD;;1;0;1;Female;C25;Master;20.08.2015;1
2384;01.05.2016;36;43764,00 USD;09.05.2016;1;0;1;Female;C25;Master;20.08.2015;1
2385;01.01.2016;39;57225,00 USD;;2;0;2;Female;C17;Master;07.10.2015;2
2385;01.02.2016;39;57225,00 USD;;2;466370;2;Female;C17;Master;07.10.2015;2
2385;01.03.2016;39;57225,00 USD;;2;869880;2;Female;C17;Master;07.10.2015;2
2385;01.04.2016;39;57225,00 USD;;2;0;1;Female;C17;Master;07.10.2015;2
2385;01.05.2016;40;57225,00 USD;;2;291010;1;Female;C17;Master;07.10.2015;2
2385;01.06.2016;40;57225,00 USD;;2;0;1;Female;C17;Master;07.10.2015;2
2385;01.07.2016;40;57225,00 USD;19.07.2016;2;0;1;Female;C17;Master;07.10.2015;2
2386;01.04.2017;26;48747,00 USD;;1;0;1;Male;C21;Colege;19.04.2017;1
2386;01.05.2017;26;48747,00 USD;;1;0;1;Male;C21;Colege;19.04.2017;1
2386;01.06.2017;26;48747,00 USD;;1;0;1;Male;C21;Colege;19.04.2017;1
2386;01.07.2017;26;48747,00 USD;;1;1935530;4;Male;C21;Colege;19.04.2017;1
2386;01.08.2017;26;48747,00 USD;;1;578680;4;Male;C21;Colege;19.04.2017;1
2386;01.09.2017;26;48747,00 USD;;1;1470600;4;Male;C21;Colege;19.04.2017;1
2386;01.10.2017;26;48747,00 USD;;1;1206990;3;Male;C21;Colege;19.04.2017;1
2386;01.11.2017;27;48747,00 USD;;1;0;3;Male;C21;Colege;19.04.2017;1
2386;01.12.2017;27;48747,00 USD;;1;111360;3;Male;C21;Colege;19.04.2017;1
2387;01.01.2016;31;65298,00 USD;;2;907300;1;Male;C26;Bachelor;30.06.2014;1
2387;01.02.2016;31;65298,00 USD;;2;-875750;1;Male;C26;Bachelor;30.06.2014;1
2387;01.03.2016;32;65298,00 USD;;2;582240;1;Male;C26;Bachelor;30.06.2014;1
2387;01.04.2016;32;65298,00 USD;12.04.2016;2;0;1;Male;C26;Bachelor;30.06.2014;1
2388;01.07.2017;27;14820,00 USD;;1;0;2;Female;C9;College;07.07.2017;1
2388;01.08.2017;27;14820,00 USD;;1;305180;2;Female;C9;College;07.07.2017;1
2388;01.09.2017;27;14820,00 USD;;1;440760;2;Female;C9;College;07.07.2017;1
2388;01.10.2017;28;14820,00 USD;;1;293520;1;Female;C9;College;07.07.2017;1
2388;01.11.2017;28;14820,00 USD;31.10.2017;1;0;1;Female;C9;College;07.07.2017;1
2390;01.01.2016;44;46244,00 USD;;1;820730;3;Male;C28;Colege;30.05.2015;1
2390;01.02.2016;45;46244,00 USD;;1;572190;3;Male;C28;Colege;30.05.2015;1
2390;01.03.2016;45;46244,00 USD;;1;1720550;3;Male;C28;Colege;30.05.2015;1
2390;01.04.2016;45;46244,00 USD;;1;213110;4;Male;C28;Colege;30.05.2015;1
2390;01.05.2016;45;46244,00 USD;;1;525530;4;Male;C28;Colege;30.05.2015;1
2390;01.06.2016;45;46244,00 USD;;1;611890;4;Male;C28;Colege;30.05.2015;1
2390;01.07.2016;45;46244,00 USD;;1;304740;4;Male;C28;Colege;30.05.2015;1
2390;01.08.2016;45;46244,00 USD;;1;550690;4;Male;C28;Colege;30.05.2015;1
2390;01.09.2016;45;46244,00 USD;;1;1200260;4;Male;C28;Colege;30.05.2015;1
2390;01.10.2016;45;46244,00 USD;;1;3261460;4;Male;C28;Colege;30.05.2015;1
2390;01.11.2016;45;46244,00 USD;;1;478050;4;Male;C28;Colege;30.05.2015;1
2390;01.12.2016;45;46244,00 USD;;1;785640;4;Male;C28;Colege;30.05.2015;1
2390;01.01.2017;45;46244,00 USD;;1;1377400;4;Male;C28;Colege;30.05.2015;1
2390;01.02.2017;46;46244,00 USD;;1;503270;4;Male;C28;Colege;30.05.2015;1
2390;01.03.2017;46;46244,00 USD;;1;3757770;4;Male;C28;Colege;30.05.2015;1
2390;01.04.2017;46;46244,00 USD;;1;153650;2;Male;C28;Colege;30.05.2015;1
2390;01.05.2017;46;46244,00 USD;;1;715100;2;Male;C28;Colege;30.05.2015;1
2390;01.06.2017;46;46244,00 USD;;1;145360;2;Male;C28;Colege;30.05.2015;1
2390;01.07.2017;46;51383,00 USD;;2;150530;2;Male;C28;Colege;30.05.2015;1
2390;01.08.2017;46;51383,00 USD;;2;150950;2;Male;C28;Colege;30.05.2015;1
2390;01.09.2017;46;51383,00 USD;;2;355890;2;Male;C28;Colege;30.05.2015;1
2390;01.10.2017;46;51383,00 USD;;2;0;1;Male;C28;Colege;30.05.2015;1
2390;01.11.2017;46;51383,00 USD;;2;253380;1;Male;C28;Colege;30.05.2015;1
2390;01.12.2017;46;51383,00 USD;;2;0;1;Male;C28;Colege;30.05.2015;1
2391;01.09.2016;28;40366,00 USD;;2;0;1;Male;C26;Colege;12.09.2016;2
2391;01.10.2016;28;40366,00 USD;;2;429990;2;Male;C26;Colege;12.09.2016;2
2391;01.11.2016;28;40366,00 USD;;2;407570;2;Male;C26;Colege;12.09.2016;2
2391;01.12.2016;28;40366,00 USD;;2;0;2;Male;C26;Colege;12.09.2016;2
2391;01.01.2017;28;40366,00 USD;;2;159500;2;Male;C26;Colege;12.09.2016;2
2391;01.02.2017;29;40366,00 USD;;2;150730;2;Male;C26;Colege;12.09.2016;2
2391;01.03.2017;29;40366,00 USD;;2;1622260;2;Male;C26;Colege;12.09.2016;2
2391;01.04.2017;29;40366,00 USD;;2;543010;2;Male;C26;Colege;12.09.2016;2
2391;01.05.2017;29;40366,00 USD;02.05.2017;2;0;2;Male;C26;Colege;12.09.2016;2
2392;01.09.2016;31;43411,00 USD;;1;0;1;Female;C29;Master;29.08.2016;1
2392;01.10.2016;31;43411,00 USD;;1;0;1;Female;C29;Master;29.08.2016;1
2392;01.11.2016;31;43411,00 USD;;1;0;1;Female;C29;Master;29.08.2016;1
2392;01.12.2016;32;43411,00 USD;;1;0;1;Female;C29;Master;29.08.2016;1
2392;01.01.2017;32;43411,00 USD;07.01.2017;1;0;1;Female;C29;Master;29.08.2016;1
2393;01.08.2017;30;87010,00 USD;;3;0;1;Female;C27;Colege;08.08.2017;3
2393;01.09.2017;30;87010,00 USD;;3;0;1;Female;C27;Colege;08.08.2017;3
2393;01.10.2017;30;87010,00 USD;06.10.2017;3;0;1;Female;C27;Colege;08.08.2017;3
2394;01.01.2016;42;76562,00 USD;;3;1508290;2;Male;C24;Master;12.09.2015;2
2394;01.02.2016;42;76562,00 USD;;3;516500;2;Male;C24;Master;12.09.2015;2
2394;01.03.2016;42;76562,00 USD;;3;367460;2;Male;C24;Master;12.09.2015;2
2394;01.04.2016;42;76562,00 USD;;3;267660;2;Male;C24;Master;12.09.2015;2
2394;01.05.2016;42;76562,00 USD;;3;250000;2;Male;C24;Master;12.09.2015;2
2394;01.06.2016;42;76562,00 USD;;3;208550;2;Male;C24;Master;12.09.2015;2
2394;01.07.2016;42;76562,00 USD;;3;106700;3;Male;C24;Master;12.09.2015;2
2394;01.08.2016;42;76562,00 USD;;3;0;3;Male;C24;Master;12.09.2015;2
2394;01.09.2016;42;76562,00 USD;;3;2000000;3;Male;C24;Master;12.09.2015;2
2394;01.10.2016;42;76562,00 USD;;3;648420;2;Male;C24;Master;12.09.2015;2
2394;01.11.2016;43;76562,00 USD;17.11.2016;3;0;2;Male;C24;Master;12.09.2015;2
2395;01.10.2017;35;79652,00 USD;;2;0;1;Male;C20;Bachelor;11.10.2017;2
2395;01.11.2017;36;79652,00 USD;;2;0;1;Male;C20;Bachelor;11.10.2017;2
2395;01.12.2017;36;79652,00 USD;;2;0;1;Male;C20;Bachelor;11.10.2017;2
2396;01.06.2017;33;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.07.2017;34;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.08.2017;34;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.09.2017;34;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.10.2017;34;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.11.2017;34;53750,00 USD;;2;0;1;Male;C26;MASTER;21.06.2017;2
2396;01.12.2017;34;53750,00 USD;28.11.2017;2;0;1;Male;C26;MASTER;21.06.2017;2
2397;01.05.2017;38;47818,00 USD;15.05.2017;2;0;1;Female;C8;Colege;15.05.2017;2
2398;01.06.2016;37;94809,00 USD;;4;0;1;Male;C10;Master;02.06.2016;2
2398;01.07.2016;37;94809,00 USD;;4;0;1;Male;C10;Master;02.06.2016;2
2398;01.08.2016;37;94809,00 USD;;4;845780;1;Male;C10;Master;02.06.2016;2
2398;01.09.2016;37;94809,00 USD;;4;150540;1;Male;C10;Master;02.06.2016;2
2398;01.10.2016;37;94809,00 USD;;4;1121190;2;Male;C10;Master;02.06.2016;2
2398;01.11.2016;37;94809,00 USD;;4;153360;2;Male;C10;Master;02.06.2016;2
2398;01.12.2016;37;94809,00 USD;;4;398600;2;Male;C10;Master;02.06.2016;2
2398;01.01.2017;37;94809,00 USD;;4;771560;2;Male;C10;Master;02.06.2016;2
2398;01.02.2017;37;94809,00 USD;;4;485000;2;Male;C10;Master;02.06.2016;2
2398;01.03.2017;37;94809,00 USD;;4;2838630;2;Male;C10;Master;02.06.2016;2
2398;01.04.2017;37;94809,00 USD;;4;0;2;Male;C10;Master;02.06.2016;2
2398;01.05.2017;38;94809,00 USD;;4;288960;2;Male;C10;Master;02.06.2016;2
2398;01.06.2017;38;94809,00 USD;;4;1215440;2;Male;C10;Master;02.06.2016;2
2398;01.07.2017;38;94809,00 USD;;4;808920;2;Male;C10;Master;02.06.2016;2
2398;01.08.2017;38;94809,00 USD;;4;0;2;Male;C10;Master;02.06.2016;2
2398;01.09.2017;38;94809,00 USD;;4;1142400;2;Male;C10;Master;02.06.2016;2
2398;01.10.2017;38;94809,00 USD;;4;1140240;2;Male;C10;Master;02.06.2016;2
2398;01.11.2017;38;94809,00 USD;;4;1387560;2;Male;C10;Master;02.06.2016;2
2398;01.12.2017;38;94809,00 USD;;4;1955560;2;Male;C10;Master;02.06.2016;2
2399;01.01.2016;27;67326,00 USD;;1;722670;3;Female;C23;Master;03.07.2015;1
2399;01.02.2016;27;67326,00 USD;;1;900410;3;Female;C23;Master;03.07.2015;1
2399;01.03.2016;27;67326,00 USD;;1;1092000;3;Female;C23;Master;03.07.2015;1
2399;01.04.2016;27;67326,00 USD;;1;127030;2;Female;C23;Master;03.07.2015;1
2399;01.05.2016;27;67326,00 USD;;1;439510;2;Female;C23;Master;03.07.2015;1
2399;01.06.2016;27;67326,00 USD;;1;131080;2;Female;C23;Master;03.07.2015;1
2399;01.07.2016;27;67326,00 USD;;1;621470;3;Female;C23;Master;03.07.2015;1
2399;01.08.2016;28;67326,00 USD;;1;412610;3;Female;C23;Master;03.07.2015;1
2399;01.09.2016;28;67326,00 USD;;1;0;3;Female;C23;Master;03.07.2015;1
2399;01.10.2016;28;67326,00 USD;;1;466710;3;Female;C23;Master;03.07.2015;1
2399;01.11.2016;28;67326,00 USD;;1;548050;3;Female;C23;Master;03.07.2015;1
2399;01.12.2016;28;67326,00 USD;;1;355180;3;Female;C23;Master;03.07.2015;1
2399;01.01.2017;28;67326,00 USD;;1;185130;3;Female;C23;Master;03.07.2015;1
2399;01.02.2017;28;67326,00 USD;;1;634940;3;Female;C23;Master;03.07.2015;1
2399;01.03.2017;28;67326,00 USD;;1;1320680;3;Female;C23;Master;03.07.2015;1
2399;01.04.2017;28;67326,00 USD;;1;300350;2;Female;C23;Master;03.07.2015;1
2399;01.05.2017;28;67326,00 USD;;1;184770;2;Female;C23;Master;03.07.2015;1
2399;01.06.2017;28;67326,00 USD;;1;158080;2;Female;C23;Master;03.07.2015;1
2399;01.07.2017;28;67326,00 USD;;1;595420;3;Female;C23;Master;03.07.2015;1
2399;01.08.2017;29;67326,00 USD;;1;156150;3;Female;C23;Master;03.07.2015;1
2399;01.09.2017;29;67326,00 USD;;1;926950;3;Female;C23;Master;03.07.2015;1
2399;01.10.2017;29;67326,00 USD;;1;356350;3;Female;C23;Master;03.07.2015;1
2399;01.11.2017;29;67326,00 USD;;1;916620;3;Female;C23;Master;03.07.2015;1
2399;01.12.2017;29;67326,00 USD;;1;190230;3;Female;C23;Master;03.07.2015;1
2400;01.01.2016;35;53643,00 USD;;1;0;2;Male;C18;MASTER;August 06 2012;1
2400;01.02.2016;35;53643,00 USD;;1;150000;2;Male;C18;MASTER;August 06 2012;1
2400;01.03.2016;35;53643,00 USD;;1;604030;2;Male;C18;MASTER;August 06 2012;1
2400;01.04.2016;35;53643,00 USD;;1;200000;2;Male;C18;MASTER;August 06 2012;1
2400;01.05.2016;35;53643,00 USD;;1;0;2;Male;C18;MASTER;August 06 2012;1
2400;01.06.2016;35;53643,00 USD;;1;100010;2;Male;C18;MASTER;August 06 2012;1
2400;01.07.2016;35;53643,00 USD;;1;250010;3;Male;C18;MASTER;August 06 2012;1
2400;01.08.2016;35;53643,00 USD;;1;200000;3;Male;C18;MASTER;August 06 2012;1
2400;01.09.2016;35;53643,00 USD;;1;850090;3;Male;C18;MASTER;August 06 2012;1
2400;01.10.2016;35;53643,00 USD;06.10.2016;1;0;1;Male;C18;MASTER;August 06 2012;1
2402;01.07.2017;28;29150,00 USD;;3;0;1;Male;C27;Master;24.07.2017;3
2402;01.08.2017;28;29150,00 USD;;3;500000;1;Male;C27;Master;24.07.2017;3
2402;01.09.2017;28;29150,00 USD;;3;245160;1;Male;C27;Master;24.07.2017;3
2402;01.10.2017;28;29150,00 USD;;3;194040;1;Male;C27;Master;24.07.2017;3
2402;01.11.2017;28;29150,00 USD;;3;0;1;Male;C27;Master;24.07.2017;3
2402;01.12.2017;29;29150,00 USD;04.12.2017;3;0;1;Male;C27;Master;24.07.2017;3
2403;01.01.2016;35;63888,00 USD;;2;748440;3;Male;C25;Colege;04.05.2015;2
2403;01.02.2016;35;63888,00 USD;;2;689150;3;Male;C25;Colege;04.05.2015;2
2403;01.03.2016;35;63888,00 USD;;2;2036530;3;Male;C25;Colege;04.05.2015;2
2403;01.04.2016;35;63888,00 USD;;2;340000;2;Male;C25;Colege;04.05.2015;2
2403;01.05.2016;35;63888,00 USD;;2;106700;2;Male;C25;Colege;04.05.2015;2
2403;01.06.2016;35;63888,00 USD;;2;330780;2;Male;C25;Colege;04.05.2015;2
2403;01.07.2016;35;63888,00 USD;;2;1198440;3;Male;C25;Colege;04.05.2015;2
2403;01.08.2016;35;63888,00 USD;;2;851860;3;Male;C25;Colege;04.05.2015;2
2403;01.09.2016;35;63888,00 USD;17.09.2016;2;0;3;Male;C25;Colege;04.05.2015;2
2404;01.12.2016;25;23711,00 USD;;1;0;1;Male;C17;Bachelor;12.12.2016;1
2404;01.01.2017;25;23711,00 USD;;1;150970;1;Male;C17;Bachelor;12.12.2016;1
2404;01.02.2017;25;23711,00 USD;;1;194000;1;Male;C17;Bachelor;12.12.2016;1
2404;01.03.2017;25;23711,00 USD;;1;344990;1;Male;C17;Bachelor;12.12.2016;1
2404;01.04.2017;25;23711,00 USD;;1;0;1;Male;C17;Bachelor;12.12.2016;1
2404;01.05.2017;25;23711,00 USD;;1;485010;1;Male;C17;Bachelor;12.12.2016;1
2404;01.06.2017;25;23711,00 USD;;1;0;1;Male;C17;Bachelor;12.12.2016;1
2404;01.07.2017;26;23711,00 USD;11.07.2017;1;194000;1;Male;C17;Bachelor;12.12.2016;1
2405;01.01.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.02.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.03.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.04.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.05.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.06.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.07.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.08.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.09.2016;36;167758,00 USD;;5;0;1;Male;C7;Master;26.01.2016;5
2405;01.10.2016;36;167758,00 USD;28.10.2016;5;0;1;Male;C7;Master;26.01.2016;5
2406;01.02.2016;32;31097,00 USD;;1;0;1;Female;C18;College;17.02.2016;1
2406;01.03.2016;33;31097,00 USD;;1;116420;1;Female;C18;College;17.02.2016;1
2406;01.04.2016;33;31097,00 USD;;1;0;1;Female;C18;College;17.02.2016;1
2406;01.05.2016;33;31097,00 USD;;1;116400;1;Female;C18;College;17.02.2016;1
2406;01.06.2016;33;31097,00 USD;;1;0;1;Female;C18;College;17.02.2016;1
2406;01.07.2016;33;31097,00 USD;;1;0;1;Female;C18;College;17.02.2016;1
2406;01.08.2016;33;31097,00 USD;18.08.2016;1;0;1;Female;C18;College;17.02.2016;1
2407;01.01.2016;35;67450,00 USD;;1;266330;4;Female;C8;Master;20.10.2015;1
2407;01.02.2016;35;67450,00 USD;;1;1630840;4;Female;C8;Master;20.10.2015;1
2407;01.03.2016;36;67450,00 USD;;1;3369980;4;Female;C8;Master;20.10.2015;1
2407;01.04.2016;36;67450,00 USD;;1;0;4;Female;C8;Master;20.10.2015;1
2407;01.05.2016;36;67450,00 USD;;1;470990;4;Female;C8;Master;20.10.2015;1
2407;01.06.2016;36;67450,00 USD;;1;1256190;4;Female;C8;Master;20.10.2015;1
2407;01.07.2016;36;67450,00 USD;;1;765870;3;Female;C8;Master;20.10.2015;1
2407;01.08.2016;36;67450,00 USD;;1;417080;3;Female;C8;Master;20.10.2015;1
2407;01.09.2016;36;67450,00 USD;;1;0;3;Female;C8;Master;20.10.2015;1
2407;01.10.2016;36;67450,00 USD;;1;379200;4;Female;C8;Master;20.10.2015;1
2407;01.11.2016;36;67450,00 USD;;1;1856720;4;Female;C8;Master;20.10.2015;1
2407;01.12.2016;36;67450,00 USD;;1;862280;4;Female;C8;Master;20.10.2015;1
2407;01.01.2017;36;67450,00 USD;;1;762180;4;Female;C8;Master;20.10.2015;1
2407;01.02.2017;36;67450,00 USD;;1;5820960;4;Female;C8;Master;20.10.2015;1
2407;01.03.2017;37;67450,00 USD;;1;4128570;4;Female;C8;Master;20.10.2015;1
2407;01.04.2017;37;67450,00 USD;;1;850000;4;Female;C8;Master;20.10.2015;1
2407;01.05.2017;37;67450,00 USD;;1;0;4;Female;C8;Master;20.10.2015;1
2407;01.06.2017;37;67450,00 USD;;1;1241260;4;Female;C8;Master;20.10.2015;1
2407;01.07.2017;37;67450,00 USD;;1;2765640;4;Female;C8;Master;20.10.2015;1
2407;01.08.2017;37;67450,00 USD;;1;0;4;Female;C8;Master;20.10.2015;1
2407;01.09.2017;37;67450,00 USD;;1;818120;4;Female;C8;Master;20.10.2015;1
2407;01.10.2017;37;67450,00 USD;;1;732120;4;Female;C8;Master;20.10.2015;1
2407;01.11.2017;37;67450,00 USD;;1;1215140;4;Female;C8;Master;20.10.2015;1
2407;01.12.2017;37;74945,00 USD;;2;1059020;4;Female;C8;Master;20.10.2015;1
2408;01.01.2016;41;132505,00 USD;;4;2976580;3;Male;C4;Colege;01.05.2013;1
2408;01.02.2016;41;132505,00 USD;;4;3409790;3;Male;C4;Colege;01.05.2013;1
2408;01.03.2016;41;132505,00 USD;;4;4582090;3;Male;C4;Colege;01.05.2013;1
2408;01.04.2016;41;132505,00 USD;;4;569230;3;Male;C4;Colege;01.05.2013;1
2408;01.05.2016;41;132505,00 USD;;4;664140;3;Male;C4;Colege;01.05.2013;1
2408;01.06.2016;41;132505,00 USD;;4;695400;3;Male;C4;Colege;01.05.2013;1
2408;01.07.2016;41;132505,00 USD;;4;1272640;3;Male;C4;Colege;01.05.2013;1
2408;01.08.2016;41;132505,00 USD;;4;780400;3;Male;C4;Colege;01.05.2013;1
2408;01.09.2016;42;132505,00 USD;;4;2372390;3;Male;C4;Colege;01.05.2013;1
2408;01.10.2016;42;132505,00 USD;;4;1534100;3;Male;C4;Colege;01.05.2013;1
2408;01.11.2016;42;132505,00 USD;;4;1614250;3;Male;C4;Colege;01.05.2013;1
2408;01.12.2016;42;132505,00 USD;;4;828420;3;Male;C4;Colege;01.05.2013;1
2408;01.01.2017;42;132505,00 USD;05.01.2017;4;912790;1;Male;C4;Colege;01.05.2013;1
